semestre,curso,achou_util,feedback,sentimento,sentimento_predito
2021.2,Ciência da Computação,SIM,"Eu acho que a disciplina é importantíssima para quem acabou de entrar em um curso de computação da UnB, porque diferença entre a universidade e a escola é muito grande e muitas dúvidas acabam surgindo.",,Negativo
2021.2,Ciência da Computação,SIM,"essa disciplina apresentou pontos muito importantes tanto da universidade de brasília em si quanto do curso de ciência da computação aos calouros. como já tive bastante contato com a unb presencial, acabei nao aproveitando tanto da disciplina, mas definitivamente a mesma é muito util e deve continuar sendo aplicada aos calouros",,Positivo
2021.2,Ciência da Computação,SIM,"Foi muito legal aprendemos varias coisas sobre a universidade , de diversos assuntos desde dos auxílios que temos direito de pedir, a relato de alunos formados e em formação, até dias de descontração como o CIC gameday 2, eu acho uma disciplina muito interessante e que deve continuar sendo oferecida para os calouros no próximo semestre",,Positivo
2021.2,Ciência da Computação,SIM,"Essa disciplina é muito útil em diversas formas diferentes, oferece uma bela ajuda para se adaptar ao ambiente universitário, onde nada é fácil e os alunos entram em completo desespero por acharem que são os únicos que estão se sentindo daquela maneira, com certeza deve-se oferecer a mesma disciplina a todos os calouros.",,Positivo
2021.2,Ciência da Computação,SIM,Disciplina fantástica para calouros. Aprendi muito sobre as oportunidades que a UnB oferece e pude conhecer um pouquinho os professores e colegas de curso. Ideias para próximas edições da disciplina: convidar alunos para apresentarem projetos desenvolvidos durante o curso; ter uma aula focada em como prezar pela saúde mental durante o curso (especialmente em finais de semestre); e fazer uma pequena amostra das disciplinas optativas ofertadas para que possamos conhecê-las.,,Negativo
2021.2,Ciência da Computação,SIM,"Com certeza, a disciplina além de apresentar bem a UnB, o Departamento e professores, também é essencial para um melhor entendimento de como a universidade funciona, as oportunidades disponibilizadas, aprender com a experiência de outros estudantes e professores, além disso, ajuda a tranquilizar em momentos de dificuldade.",,Positivo
2021.2,Ciência da Computação,SIM,"Eu achei que essa disciplina foi muito boa para a minha integração na UnB e para eu conseguir entender um pouco mais de como funciona os cursos e as possibilidades de atividades dentro da UnB e possibilidades para o futuro, para os calouros do proximo semestre eu acho que é muito importante oferecer essa materia no proximo semestre",,Positivo
2021.2,Ciência da Computação,SIM,"Achei incrível, como disse antes, eu já estudava na unb antes mas não tive uma disciplina como essa. Então tudo era muito novo e as respostas para as dúvidas eram muito dispersas e em lugares nada óbvios para um calouro. Então ter uma introdução ao que a unb tem pra oferecer e também de como acessar isso devia ser presente em todos os departamentos. Excelente disciplina.",,Positivo
2021.2,Ciência da Computação,SIM,"Acho essa disciplina muito importante, pois explica muitas coisas que podem ser bobas agora, porém mais a frente pode ser interessante. Para mim, o maior ponto dessa disciplina são os discurso de pessoas já formadas, pois dá uma motivada e da para vê que esse “sofrimento” vai valer a pena lá no final.",,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Gostei bastante da disciplina, apesar de não ser calouro não tive uma disciplina semelhante a essa anteriormente. Foi proveitosa e acredito que para os próximos calouros poderia ter um simples trabalho de apresentação em equipe para fechar a disciplina",,Negativo e Positivo
2021.2,Ciência da Computação,SIM,Achei uma disciplina extremamente importante para a gente calouro pois e senti bastante acolhido pelo departamento. Foi muito bom para conhecer a UnB mesmo não tendo aulas presencias e conhecer também as diversas atividades que nós podemos participar. As palestras sobre como poder se organizar em relação aos estudos e sobre alguns ex-alunos que já estão trabalhando foram as que mais me ajudaram e me confortaram sobre a escolha do meu curso e dessa universidade.,,Positivo
2021.2,Ciência da Computação,SIM,"Eu acredito que sim, pois é muito importante aprender mais sobre tudo o que a universidade tem a oferecer. Além disso, ter alguém para tirar dúvidas no início é fundamental.",,Positivo
2021.2,Ciência da Computação,SIM,"Gostei bastante da disciplina. Ela foi bem leve e introduziu diversos tópicos interessantes sobre a UnB o curso e o Departamento, a parte que eu mais gostei foi das olimpíadas de programação e empresa junior. Acredito que para os próximos calouros seria interssante falar sobre monitoria &amp;quot;ser monitor&amp;quot;.",,Positivo
2021.2,Ciência da Computação,UM POUCO,"toppp, descontraida",,Negativo
2021.2,Ciência da Computação,SIM,"Sim, esta disciplina é fundamental para a nossa introdução a universidade, entendermos como funcionam as coisas na diretoria do departamento, o conhecimento de eventos do curso, da empresa Junior, saber ao menos um pouco a respeito do corpo Docente, são muito importantes.",,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Com certeza, a disciplina esclarece muitas dúvidas, nos mostra como funciona a UnB e acredito que seja de suma importância para os novos calouros, visto que quando entramos é um choque de informações.",,Negativo
2021.2,Ciência da Computação,SIM,"Gostei bastante da disciplina. Ela foi realmente muito importante para o sentimento de estar na UnB e, também, para conhecer um pouco do ambiente da universidade e de suas oportunidades mesmo sem nunca ter pisado no campus. Eu definitivamente recomendo que a matéria seja disponibilizada para os próximos calouros, principalmente se continuarmos no EaD.",,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Achei uma boa iniciativa. Percebi que alguns algunos mais antigos inclusive mencionaram que gostariam de ter tido essa matéria quando eram calouros, acredito que seja extremamente válido oferecê-la aos calouros do semestre seguinte.",,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Gostei demais dessa disciplina por possibilitar acesso a informação que nós calouros precisamos, como onde procurar ajuda, requerimentos, feedbacks profissionais.",,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Acho que sim, isso dá um norte muito grande aos alunos assim como me deu. Bonito trabalho e agradeço todos aos que entraram nessa!",,Negativo e Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Acho que deveria ter mais interação entre os alunos. Como eu falei antes, principalmente nesse tempo de pandemia, introsar é bem difícil",,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Essa disciplina foi muito boa. Realmente uma boa sacada! Nós calouros não conhecemos a universidade por inteiro, mais precisamente aspectos de cunho administrativo e seu funcionamento a fundo. Começamos a entender isso  de fato quando estamos andando pelos corredores e vivenciando o ambiente universitário. Devido a pandemia, isso não é mais possível, logo essa disciplina foi de grande ajuda para nos integrar ao ambiente da UnB e nos sentir realmente acolhidos e fazendo parte da comunidade acadêmica.",,Negativo e Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"achei as primeiras aulas dessa disciplina muito boas, quando entrei na Unb eu não estava ciente de como muito das coisa funcionavam, as primeiras aulas focaram em expor justamente isso, quanto as aulas que focavam na experiência de ex-alunos sinceramente não me interessaram muito elas não eram tão interessantes quantos as palestras de professores",,Negativo
2021.2,Licenciatura em Computação (noturno),SIM,"Uma palavra que resume bem essa disciplina é a palavra essencial. Sem dúvidas foi uma das melhores iniciativas realizada por professores. Ser introduzido ao ambiente universitário por meio de uma disciplina simples e didática me ajudou muito na questão de me encontrar na UnB. Eu diria que 90% das dúvidas que eu tinha foram respondidas durante as apresentações. Com toda certeza essa disciplina deve continuar sendo oferecida, não somente pelo CIC, mas também por outros departamentos.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,"Achei bastante interessante, com certeza vale a pena!",,Positivo
2022.1,Ciência da Computação,SIM,"achei a disciplina muito importante, por mais que alguns tenha achado &amp;quot;simples&amp;quot; pra quem precisa faz muita diferença.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,"essa disciplina é muito legal e serviu para descontrair, as palestras em geral foram legais e importantes para saber mais sobre a faculdade, o curso e projetos que temos acesso. A única palestra que não gostei muito foi sobre feminismo me senti muito incomodado e ofendido sendo homem",,Positivo
2022.1,Ciência da Computação,SIM,"Achei muito útil e inspiradora. Trazer os ex-alunos bem sucedidos no mercado foi muito motivador e as palestras que informam sobre programas da UnB, inclusive disponibilizando um guia pros estudantes de CIC, é extremamente importante. Então sim, eu acho que essa disciplina deve ser oferecida pros calouros do próximo semestre. Ressalto que, talvez, seria interessante fornecer as camisas logo no início do curso, ajuda em fazer os calouros se sentirem acolhidos/pertencentes ao cuso.",,Positivo
2022.1,Ciência da Computação,UM POUCO,"As primeiras palestras eu achei um pouco fracas, mas quando os palestrantes eram ex-alunos e pessoas que trabalhavam na área de TI foi quando eu achei que a disciplina brilhou. Muitas histórias interessantes e cativantes, além disso, boas para me apresentar áreas de Computação que eu nunca tinha pensado sobre antes. Definitivamente acho que devem oferecer para os calouros do próximo semestre, mesmo que a taxa de aprovação não seja muito alta entre os alunos da minha turma (aparentemente), eu acredito que oferecer essa matéria só trás benefícios aos calouros e que ela pode ser muito útil para auxiliá-los e instigar-los.",,Negativo
2022.1,Ciência da Computação,SIM,"achei excelente e muito proveitosa. É completamente necessário oferecer essa disciplina ao novos calouros para se sentirem acolhidos nesse susto que é entrar em uma faculdade, ainda mais em curso de exatas",,Positivo
2022.1,Ciência da Computação,SIM,"Foi uma disciplina realmente útil, foram apresentadas várias informações importantes referentes à UnB, regras, direitos, etc. Além disso, foi muito bom ouvir a experiência de pessoas que já passaram pelo que nós estamos passando para nos ajudar em nossa caminhada.",,Positivo
2022.1,Ciência da Computação,SIM,"Acho legal como te te ensina coisas sobre a UnB como se fosse um guia, é bem útil. 
Seria legal na matéria um dia dedicado só para que alunos possam compartilhar seus pensamentos sobre o curso, achei que haveria isso em IAUC, mas não houve. Uma semana antes avisar aos alunos sobre esse dia para dar um tempo para que eles pensem no que falar sobre. Quando dúvidas são abertas só nos últimos 10 de aula, não tem muito como ter a conversa que pode ser necessária para entender algo sobre o curso.",,Positivo
2022.1,Licenciatura em Computação (noturno),SIM,"A disciplina foi de extrema importância, pois ela foi elaborada para sanar a maioria das dúvidas que um calouro possui. Particularmente, tive várias dúvidas sanadas, com relações as regras da universidade e no quesito de se organizar para ter um melhor desempenho acadêmico. Por tanto, acho que o curso deve ser ofertado sim no próximo semestre, pois o curso serve para deixar o aluno ciente das regras e do funcionamento da universidade.",,Negativo e Positivo
2022.1,Licenciatura em Computação (noturno),SIM,"Próximo semestre vai ser mais tranquilo, acredito que os alunos devam gostar dessa matéria, inclusive aconselho vocês a mostrarem mais essa matéria para as pessoas. Pode até mesmo expandir para o departamento, pois é essencial para todos os alunos, conhecer sua faculdade e o que ela tem a oferecer. Seja na hora de felicidades ou de tristezas. Obrigado a todos que fizeram esse curso ir pra frente, essa matéria é bastante essencial para todos que estão entrando na UnB, continue esse trabalho lindo que está sendo traçado e se for pra melhorar alguma coisa, diria para começar a pensar também a mostrar a onde fica o ca e como pode ser benéfico para os alunos irem lá de vez em quando.",,Positivo
2022.1,Ciência da Computação,SIM,Gostei do modelo.,,Neutro
2022.1,Ciência da Computação,SIM,"Essa disciplina foi de grande ajuda para ter um melhor entendimento do funcionamento de certos pontos dentro da UnB, dos quais alguns eu não tinha conhecimento que existiam antes do início da matéria. Eu acredito que essa matéria deveria ser oferecida aos calouros do próximo semestre para que eles possam ter a mesma oportunidade de conhecer melhor a UnB.",,Positivo
2022.1,Ciência da Computação,UM POUCO,"Tentando não ser egoísta, essa é uma disciplina que com certeza pode ajudar muito os calouros. Mas a questão do horário foi um problema, sei que nada pode ser feito em relação a isso, mas foi um problema.",,Negativo
2022.1,Ciência da Computação,SIM,"No início estava com o pé um pouco atrás sobre esta disciplina, porém com o passar das aulas, vi as importantes dicas e oportunidades que a disciplina proporcionou, sem contar as amizades feitas ao das aulas.",,Negativo
2022.1,Ciência da Computação,SIM,"Eu achei a ideia da disciplina muito boa, mesmo! Acho importantíssimo integrar os alunos no ambiente universitário! E o fato de ser no primeiro semestre também foi essencial. Com certeza acho que devem manter a matéria na grade para os próximos calouros. Mas acho que as aulas podem ter menos cara de &amp;quot;aula&amp;quot; e de &amp;quot;obrigação&amp;quot;, e tentar ser algo mais &amp;quot;um horário que o aluno vai aprender algo importante pra sua jornada na unb e vai se divertir no processo&amp;quot;.",,Positivo
2022.1,Ciência da Computação,UM POUCO,Achei uma iniciativa interessante pra melhor introduzir calouros no ambiente universitário. Acho que palestras focadas na parte prática da vida universitária ajudam bastante.,,Positivo
2022.1,Ciência da Computação,UM POUCO,"essa disciplina foi uma experiência bastante positiva e acho que ela deve estar sempre na grade dos calouros de cic e lic, o único contra, na minha opinião, foi o horário, já que atrapalha o ônibus de algumas pessoas, não é o meu caso, mas há conflitos de compromissos as vezes.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,"Esta disciplina foi “uma mão na roda”. Muitas das dúvidas que eu tinha foram sanadas pelas palestras dadas durante o semestre, assim como muitos dos meus medos foram acalmados com os depoimentos e conselhos dos alunos e ex-alunos. Sou totalmente a favor dos próximos calouros terem essa disciplina porque ela foi maravilha e me ajudou bastante.",,Negativo
2022.1,Ciência da Computação,SIM,"Excelente, mesmo para mim, que estava voltando ao curso, trouxe várias informações inteiramente novas sobre a Universidade. Como sugestão, acredito que no próximo semestre, com a pandemia tendo acabado e no verão, talvez desse para fazer as apresentações sem máscara - algumas vezdes, ficou difícil de ouvir nas últimas filas.",,Positivo
2022.1,Ciência da Computação,UM POUCO,"Creio que a disciplina seja importante, sim, mas talvez outro formato devesse ser considerado. É difícil fazer sugestões significativas do ponto de vista de onde estamos, porque do fato de que sabemos o que não queremos não se segue que saibamos o que é possível ou mais desejável; em particular, é difícil fazer sugestões a respeito do que deveria ser bom para todo mundo a partir unicamente da sua percepção. Dito isso, de alguma forma, a disciplina poderia ganhar um caráter mais prático (como, exatamente, seria difícil elaborar aqui; talvez uma tour em lugares associados aos temas -  na DAC, por exemplo, ao falar dos auxílios, ou nos laboratórios, ao falar de atividades de pesquisa -, pudesse ser um exemplo), mais dialógico, ser feita numa sala menor (o ambiente do auditório convida mais à audição passiva do que ao diálogo, me parece) quando possível.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,"sim, acho que extrema importância pra quem chega",,Positivo
2022.1,Ciência da Computação,SIM,"Essa matéria foi importante para conhecermos um pouco mais sobre a universidade e também mais sobre o curso de ciência da computação. Saber como é o curso de verdade, saber quais são as principais dificuldades dos alunos e também conhecer na visão de pessoas já formadas em ciência da computação como foi o curso para eles é essencial e também nos motiva a continuar estudando.",,Negativo
2022.1,Ciência da Computação,UM POUCO,"Eu gostei da disciplina. Nem todas as aulas foram incríveis e o horário delas é muito tarde o que dificulta bastante na hora de voltar pra casa, mas ela até que ajuda a se adaptar ao novo ambiente e acho q deveria ser oferecida nos próximos semestres mas com algumas melhorias.",,Negativo
2022.1,Ciência da Computação,SIM,"achei a disciplina interessante e acho que ela deveria ser oferecidas aos calouros do próximo semestre, visto que ele nos ensina coisas que são extremamente importantes para o aluno, como o funcionamento da universidade, funcionamento de trancamentos e coisas afins. Além de trazer o depoimento de pessoas que fizeram o curso e as possibilidades que os formados nele tem no futuro",,Positivo
2022.1,Ciência da Computação,UM POUCO,"sim, entretanto por causa do horario muitas vezes estava cansada de mais para prestar atenção... eu acho que deveria ser no dia que so temos uma aula (por exemplo quarta e sexta, que so temos 1 aula de calculo 1)... assim permitindo melhor proveito das palestras",,Negativo e Positivo
2022.1,Licenciatura em Computação (noturno),SIM,"Eu achei essa disciplina muito boa, principalmente pra mim que não sabia como funciona uma Universidade, então essa disciplina me ajudou bastante a entender isso e também descobrir as diversas coisas que ela tem para oferecer. Com certeza essa disciplina deve ser dada semestre que vem, ela ajuda a entender o funcionamento da Universidade, com todas as regras e cuidados que devem ser tomados e também as diversas oportunidades que podem ser aproveitadas ao longo da jornada da graduação.",,Positivo
2022.1,Ciência da Computação,UM POUCO,"Tenho alguns sentimentos mistos em relação a disciplina. Acho no a princípio ela foi bastante útil e nos explicou muita coisa necessária, porém após as primeiras semanas, creio que se tornou repetitivo, e com toda certeza, o horário da disciplina era a pior parte. Tirando isso, acho que sim, os calouros do próximo semestre definitivamente precisam dessa matéria.",,Negativo e Positivo
2022.1,Ciência da Computação,UM POUCO,"a disciplina, como sugere o nome, tem a função de introduzir os calouros no ambiente universitário e prepará-los para as atividades que os esperam através da exposição ao curso pelo ponto de vista de ex alunos, alunos ainda no curso e professores, todos revelando uma face diferente do curso e suas experiências pessoais como estudantes de cic. pessoalmente, acredito que a disciplina faz um bom trabalho naquilo que se compromete",,Positivo
2022.1,Ciência da Computação,UM POUCO,"Achei que tiveram palestras muito boas e úteis para os calouros, porém algumas não tiveram a ver com a computação e, portanto, considero que não tenham sido muito úteis. O horário ficou um pouco ruim, pois ao final do dia de aula todos já estavam cansados e muitas vezes isso tirava o interesse na palestra. Acho que a disciplina deve ser ofertada, porém com alguns ajustes.",,Negativo e Positivo
2022.1,Licenciatura em Computação (noturno),SIM,"Eu acho importante para os próximos calouros da universidade! é uma boa maneira de &amp;quot;informar&amp;quot; e contextualizar sobre o que a universidade e o curso tem a oferecer em questão de oportunidades, projetos e aprendizados passados de estudantes à estudantes.",,Positivo
2022.1,Ciência da Computação,SIM,"A ideia da disciplina é muito boa, mas acredito que poderia ser ministrada em um horário diferente, visto que muitos alunos dependem de transporte público e a aula acabava às 19h, o que dificulta um pouco o retorno pra casa desses alunos. Mas as aulas foram muito proveitosas, visto que muitas informações que nos foram passadas não são encontradas ou difundidas de maneira fácil.",,Negativo e Positivo
2022.1,Licenciatura em Computação (noturno),SIM,"Eu curti muito, acho que é necessário essa recepção, acolhimento e a abordagem de como a UnB funciona, de como o curso funciona, as coisas que são ofertadas e principalmente sobre as pessoas que já passaram pelo curso, pra termos uma visão de como vai ser.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,"Com certeza, muita informação importante!",,Positivo
2022.1,Ciência da Computação,UM POUCO,"Creio que a diciplina foi util e certamente trazer ex-alunos e pessoas que trabalham na area, nao apenas e motivador como mostra uma direcao por onde podemos seguir. Ainda assim, por conta do numero elevado de aulas, muitas palestras pareceram desnecessarias, alem do horario ser dificil para os alunos do matutino. Creio que a disciplina deve ser oferecida, mas com horario diferente e talvez com mais atividades interativas e menos palestras.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,"Acredito que sim, essa disciplina deva ser ofertada para os próximos calouros. É uma disciplina que mostra as oportunidades que o curso e a UnB oferecem, e isso fará total diferença na graduação de cada um.",,Negativo
2022.1,Ciência da Computação,UM POUCO,"Eu acho que essa disciplina trouxe alguns assuntos bem interessantes e importantes para calouros, além de criar um espaço onde é possível descansar do ritmo da faculdade. Eu acho que essa matéria deve continuar a ser oferecida no próximo semestre.",,Positivo
2022.1,Ciência da Computação,SIM,"A disciplina de iauc foi um escape no meio dessa rotina nova da faculdade, principalmente por se estar num curso bastante pesado e que exige muito do aluno, as palestras de iauc mostraram que todos somos capazes de conseguir e terminar o curso, como também inspirou e motivou carreiras a seguir, acredito que ajudou muita gente que estava perdida na imensidão que é a unb, a conhecer um pouco cada regra e benefícios presentes. Sem dúvidas é uma disciplina ESSENCIAL e que se fosse possível poderia ter uma equivalente em cada semestre rsrs.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,"Gostei da disciplina e da maneira como ela foi apresentada. Apesar de ter ouvido críticas de alguns colegas, sinto que as palestras realmente me motivaram e me apresentaram informações que eu não tinha antes, como o atendimento no Daces, que graças à palestra sobre o que a UnB oferece, descobri onde era e pude solicitar atendimento. Acho que deve sim ser ofertada aos calouros e acho que além dos brindes pra incentivar a permanência, poderia ser questionado aos calouros o que eles gostariam de saber sobre a unb.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,"Sim, devem oferecer essa matéria. Os alunos novos não devem conhecer a UnB ao ponto de saberem de todos os pontos de apoio da UNB. Como também, as regras de graduação que a UNB propõe. De toda forma, essa disciplina foi de extrema importa pra mim e acredito que para o restante dos alunos.",,Negativo
2022.1,Ciência da Computação,SIM,"Acho a disciplina super necessária para ensinar e mostrar para os calouros como a UnB e os cursos de computação funcionam e dar direção a esses que não sabem como ou por onde começar suas vidas acadêmicas. Então acho que, mesmo que não seja uma disciplina obrigatória, seja essencial para dar orientações aos calouros.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,Achei essa disciplina maravilhosa. Ela ajuda muito a entender algumas regras muito importantes da UnB e aprender sobre o que ela tem a oferecer ao aluno. Como já disse antes eu já tinha cursado 2 anos de outro curso na UnB e mesmo assim eu aprendi muita coisa nova sobre a UnB em IAUC. Além do que as palestras com ex-alunos e professores motivam bastante e esclarecem muito sobre a área que estamos seguindo e o que vamos encontrar pela frente tanto na faculdade quanto no mercado de trabalho.,,Positivo
2022.1,Ciência da Computação,SIM,"A ideia da disciplina é excelente e sem duvidas muito útil para todos, através das palestras me senti mais motivado a permanecer no curso, e compreendi melhor como é o sistema para permanecer na universidade. Para o próximo semestre seria interessante que fossem levados mais ex-alunos do departamento para compartilharem suas experiências acadêmicas.",,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Eu não sei se tenho muita posição de opinar aqui, kk. Só tenho a agradecer por não deixar essas pessoas no escuro, dada essa nova etapa e contexto que os calouros estão passando.",,Positivo
2021.2,Ciência da Computação,SIM,"Levar pessoas que já participaram de alguma atividade específica como: ser monitor, participa(ou) da CJR, participou dos campeonatos de programação oferece uma motivação para se arriscar a fazer coisas novas.",,Positivo
2021.2,Ciência da Computação,SIM,"A palestra com outros departamentos, mas acredito que seja um projeto abrangente e que deva ser melhor estruturado para que seja implementado de maneira satisfatória.",,Negativo
2021.2,Licenciatura em Computação (noturno),SIM,"Mais palestras de infraestrutura, redes, segurança da informação, virtualização...",,Negativo
2021.2,Ciência da Computação,SIM,"Eu não me recordo se teve um encontro que abordou isso, talvez eu tenha perdido, mas deixo como sugestão a saúde mental. Acho que seria interessante abordar onde a gente pode encontrar ajuda psicológica dentro da UnB",,Positivo
2021.2,Ciência da Computação,SIM,"O aumento da carga horária me parece ser uma ideia razoável, dada a qualidade da disciplina. Parabéns a todos.",,Positivo
2021.2,Ciência da Computação,SIM,-,,Negativo
2021.2,Licenciatura em Computação (noturno),SIM,Tá muito bom mesmo!,,Positivo
2021.2,Ciência da Computação,SIM,Permaneçam com o excelente trabalho!,,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Minha sugestão é que sempre continuem com essa disciplina. 
O formato atual está muito bom. Realmente muito bem estruturado, cada dia com um assunto. Acho que mesmo com nossas aula voltando ao formato presencial, vale a pena continuar com essa disciplina.",,Positivo
2021.2,Ciência da Computação,SIM,Mais gamedays e propostas de interação!,,Negativo
2021.2,Ciência da Computação,SIM,"Talvez mais tempo de aula(talvez uma meia hora a mais) sempre achei que as aulas terminavam rápido e eram um pouco aceleradas, mas entendo que não é possível para todo mundo .",,Negativo
2021.2,Ciência da Computação,SIM,Continuem com o excelente trabalho :D,,Positivo
2021.2,Ciência da Computação,SIM,Acho que poderiamos ter visto um pouco do papel do CA e da atletica no nosso curso sinto que particulamente não tive tanto entendimento como eles funcionam,,Negativo
2021.2,Ciência da Computação,SIM,"Achei a disciplina perfeita, principalmente os encontros que nós podemos compartilhar nossas experiências e opiniões.",,Positivo
2021.2,Ciência da Computação,SIM,sugiro esclarecem e adicionar tópicos como como aderir a bolsas e etc,,Neutro
2021.2,Licenciatura em Computação (noturno),SIM,Adicionar nos questionários perguntas mais participativas.,,Negativo
2021.2,Ciência da Computação,SIM,"Levar pessoas que já participaram de alguma atividade específica como: ser monitor, participa(ou) da CJR, participou dos campeonatos de programação oferece uma motivação para se arriscar a fazer coisas novas.",,Positivo
2021.2,Ciência da Computação,SIM,"A palestra com outros departamentos, mas acredito que seja um projeto abrangente e que deva ser melhor estruturado para que seja implementado de maneira satisfatória.",,Negativo
2021.2,Ciência da Computação,SIM,"Eu não me recordo se teve um encontro que abordou isso, talvez eu tenha perdido, mas deixo como sugestão a saúde mental. Acho que seria interessante abordar onde a gente pode encontrar ajuda psicológica dentro da UnB",,Positivo
2021.2,Ciência da Computação,SIM,"O aumento da carga horária me parece ser uma ideia razoável, dada a qualidade da disciplina. Parabéns a todos.",,Positivo
2021.2,Ciência da Computação,SIM,-,,Negativo
2021.2,Ciência da Computação,SIM,Permaneçam com o excelente trabalho!,,Positivo
2021.2,Ciência da Computação,SIM,Mais gamedays e propostas de interação!,,Negativo
2021.2,Ciência da Computação,SIM,"Talvez mais tempo de aula(talvez uma meia hora a mais) sempre achei que as aulas terminavam rápido e eram um pouco aceleradas, mas entendo que não é possível para todo mundo .",,Negativo
2021.2,Ciência da Computação,SIM,Continuem com o excelente trabalho :D,,Positivo
2021.2,Ciência da Computação,SIM,Acho que poderiamos ter visto um pouco do papel do CA e da atletica no nosso curso sinto que particulamente não tive tanto entendimento como eles funcionam,,Negativo
2021.2,Ciência da Computação,SIM,"Achei a disciplina perfeita, principalmente os encontros que nós podemos compartilhar nossas experiências e opiniões.",,Positivo
2021.2,Ciência da Computação,SIM,sugiro esclarecem e adicionar tópicos como como aderir a bolsas e etc,,Neutro
2021.2,Licenciatura em Computação (noturno),SIM,"Eu não sei se tenho muita posição de opinar aqui, kk. Só tenho a agradecer por não deixar essas pessoas no escuro, dada essa nova etapa e contexto que os calouros estão passando.",,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Mais palestras de infraestrutura, redes, segurança da informação, virtualização...",,Negativo
2021.2,Licenciatura em Computação (noturno),SIM,Tá muito bom mesmo!,,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Minha sugestão é que sempre continuem com essa disciplina. 
O formato atual está muito bom. Realmente muito bem estruturado, cada dia com um assunto. Acho que mesmo com nossas aula voltando ao formato presencial, vale a pena continuar com essa disciplina.",,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,Adicionar nos questionários perguntas mais participativas.,,Negativo
2022.1,Ciência da Computação,SIM,que eles aproveitem todas as oportunidades possíveis,,Negativo
2022.1,Ciência da Computação,SIM,"acho que está tudo bom, só o  horário que ficou um pouco tarde.",,Positivo
2022.1,Ciência da Computação,SIM,"Grande parte dos alunos de CIC ingressam no curso por dinheiro, pelo menos foi o que eu ouvi nas primeiras aulas de APC, durante as quais isso foi levantado. Acredito que falar de valores e áreas que mais pagam bem cativaria bastante a atenção dos próximos ingressantes, já que é grande curiosidade da maioria.",,Negativo
2022.1,Ciência da Computação,SIM,"podia ter mais dinâmicas com os alunos, palestras são boa e proveitosas, mas a participação dos ouvintes é importante",,Positivo
2022.1,Ciência da Computação,SIM,"Não, eu acho que o acolhimento de calouros foi uma das coisas mais legais do semestre, mas provavelmente não foi uma boa ideia ocorrer só depois da aula porque o horário ficou muito incoveniente para muitos e alguns alunos tiverem que perder porque era tarde demais ou perderiam seu ônibus.",,Negativo
2022.1,Licenciatura em Computação (noturno),SIM,Conversas com a atlética e o presidente do CA.,,Positivo
2022.1,Ciência da Computação,SIM,Foi incrível. =) Obrigado Maristela.,,Positivo
2022.1,Ciência da Computação,UM POUCO,Não.,,Negativo
2022.1,Ciência da Computação,SIM,"Eu acho que algumas aulas em vez de serem palestras podem ser algo mais interativo com os alunos, pois muitas vezes o aluno tem a atenção dispersada pela monotonia de uma palestra. Acho que o dia mais importante foi quando explicaram coisas gerais da UnB, como como fazer matrícula,  quando pode trancar curso, etc. Mas acho que não consegui aproveitar 100% dessa apresentação justamente por ser uma palestra...",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,"Quanto a alguma melhoria, sinto que seria interessante uma dinâmica simples de apresentação para os próprios calouros (como a dinâmica 3 - talvez não fosse necessário o passo 6)
https://www.slacoaching.com.br/artigos-do-presidente/dinamicas-de-apresentacao-6-exemplos-para-aplicar#:~:text=O%20que%20s%C3%A3o%20din%C3%A2micas%20de,ambiente%20mais%20confort%C3%A1vel%20e%20desimpedido.",,Positivo
2022.1,Ciência da Computação,SIM,"mostras as áreas de atuação da computação que mais cresce ou algo do tipo, pra ter uma ideia de com funciona o mercado de trabalho pra essa área",,Positivo
2022.1,Ciência da Computação,SIM,"No próximo programa de acolhimento dos calouros seria importante uma palestra de como é a inscrição nas próximas matérias, como que é feito o cadastro, onde é feito, quando é feito, como pegar determinadas matérias com outros professores, como montar a próximas grades horárias e quais são as matérias mais importantes para o próximo semestre. E também conselhos de quantas matérias pegar no semestre seguinte para não ficar sobrecarregado.",,Negativo
